group	Accession	Source Database	Name	Tax ID	Genus	Species	Other	Length
NptA	A0A2N6AGM0	unreviewed	PhoU domain-containing protein	2053306	Ignavibacteria	bacterium	NA	547
NptA	A0A2N6C2S0	unreviewed	PhoU domain-containing protein	2053307	Desulfobulbaceae	bacterium	NA	422
NptA	A0A2N6E1P8	unreviewed	PhoU domain-containing protein	892	Desulfuromonas	sp.	NA	561
NptA	A0A2N9YE45	unreviewed	PhoU domain-containing protein	288004	Beggiatoa	leptomitoformis	NA	596
NptA	A0A2P7TM90	unreviewed	PhoU domain-containing protein	2116516	Sphingobacteriales	bacterium	UPWRP_1	628
NptA	A0A2P8CLC0	unreviewed	PhoU domain-containing protein	1541063	Prolixibacter	denitrificans	NA	566
NptA	A0A2S0KQT6	unreviewed	PhoU domain-containing protein	2094242	Victivallales	bacterium	CCUG 44730	819
NptA	A0A2S0MPH0	unreviewed	PhoU domain-containing protein	2605946	Pukyongiella	litopenaei	NA	557
NptA	A0A2S0XSC7	unreviewed	PhoU domain-containing protein	374606	Aminobacter	sp.	MSH1	555
NptA	A0A2S2CKW8	unreviewed	PhoU domain-containing protein	2202148	Azospirillum	thermophilum	NA	572
NptA	A0A2S8F331	unreviewed	PhoU domain-containing protein	124	Blastopirellula	marina	NA	560
NptA	A0A2S8SAK2	unreviewed	PhoU domain-containing protein	404881	Defluviimonas	denitrificans	NA	554
NptA	A0A2T0QMI3	unreviewed	PhoU domain-containing protein	1938804	Paraburkholderia	sp.	BL25I1N1	613
NptA	A0A2T1A9L8	unreviewed	PhoU domain-containing protein	483013	Tritonibacter	scottomollicae	NA	548
NptA	A0A2T1HTK7	unreviewed	PhoU domain-containing protein	2109933	Alsobacter	soli	NA	547
NptA	A0A2T4JD08	unreviewed	PhoU domain-containing protein	1188250	Fuscovulum	blasticum	DSM 2131	557
NptA	A0A2T7G5M0	unreviewed	PhoU domain-containing protein	2170575	Pelagivirga	sediminicola	NA	557
NptA	A0A2U2B5J2	unreviewed	PhoU domain-containing protein	2162893	Marinilabilia	rubra	NA	542
NptA	A0A2U2CNB2	unreviewed	PhoU domain-containing protein	2174844	Maritimibacter	sp.	55A14	606
NptA	A0A2V2ERF6	unreviewed	PhoU domain-containing protein	1879010	Bacillota	bacterium	NA	558
NptA	A0A2V2G4L4	unreviewed	PhoU domain-containing protein	2049043	Desulfovibrionaceae	bacterium	NA	541
NptA	A0A2V3TZX7	unreviewed	PhoU domain-containing protein	28210	Chelatococcus	asaccharovorans	NA	553
NptA	A0A2W5MGR2	unreviewed	PhoU domain-containing protein	666685	Rhodanobacter	denitrificans	NA	557
NptA	A0A2W7N5K1	unreviewed	PhoU domain-containing protein	990	Breznakibacter	xylanolyticus	NA	557
NptA	A0A2Y9U158	unreviewed	PhoU domain-containing protein	2172103	Limnobaculum	parvum	NA	548
NptA	A0A2Z2NQ96	unreviewed	PhoU domain-containing protein	1192854	Granulosicoccus	antarcticus	IMCC3135	565
NptA	A0A2Z4Y3R5	unreviewed	PhoU domain-containing protein	2250252	Sumerlaea	chitinivorans	NA	743
NptA	A0A315ZDF8	unreviewed	PhoU domain-containing protein	379075	Sediminitomix	flava	NA	592
NptA	A0A316GD10	unreviewed	PhoU domain-containing protein	1826607	Silicimonas	algicola	NA	552
NptA	A0A316SIA5	unreviewed	PhoU domain-containing protein	2053618	Subdoligranulum	sp.	NA	545
NptA	A0A317F7I2	unreviewed	PhoU domain-containing protein	2184016	Falsiroseomonas	bella	NA	560
NptA	A0A345RA11	unreviewed	PhoU domain-containing protein	2070369	Sulfitobacter	sp.	JL08	560
NptA	A0A348WSS6	unreviewed	PhoU domain-containing protein	2053494	Acholeplasmatales	bacterium	NA	544
NptA	A0A349A599	unreviewed	PhoU domain-containing protein	48412	Syntrophus	sp.	(in: bacteria)	534
NptA	A0A349DEP6	unreviewed	PhoU domain-containing protein	2485925	Oscillospiraceae	bacterium	NA	440
NptA	A0A351ETK7	unreviewed	PhoU domain-containing protein	2024894	Acidimicrobiaceae	bacterium	NA	564
NptA	A0A352ICC4	unreviewed	PhoU domain-containing protein	2049047	Prevotellaceae	bacterium	NA	556
NptA	A0A353CTF7	unreviewed	PhoU domain-containing protein	2030800	Elusimicrobiota	bacterium	NA	565
NptA	A0A354C1X3	unreviewed	PhoU domain-containing protein	2052184	Syntrophaceae	bacterium	NA	536
NptA	A0A354R8L7	unreviewed	PhoU domain-containing protein	2026799	Verrucomicrobiota	bacterium	NA	560
NptA	A0A366FMF5	unreviewed	PhoU domain-containing protein	1473586	Roseiarcus	fermentans	NA	553
NptA	A0A369C4A5	unreviewed	PhoU domain-containing protein	547122	Thioalbus	denitrificans	NA	584
NptA	A0A369UVH8	unreviewed	PhoU domain-containing protein	2282381	Dyella	tabacisoli	NA	554
NptA	A0A369Y476	unreviewed	PhoU domain-containing protein	2283384	Psychrilyobacter	sp.	S5	543
NptA	A0A370AN04	unreviewed	PhoU domain-containing protein	2283433	Oceanispirochaeta	sp.	M1	547
NptA	A0A375J668	unreviewed	PhoU domain-containing protein	164546	Cupriavidus	taiwanensis	NA	562
NptA	A0A379MR38	unreviewed	PhoU domain-containing protein	28139	Rikenella	microfusus	NA	555
NptA	A0A380LKN2	unreviewed	PhoU domain-containing protein	1323	Faecalicoccus	pleomorphus	NA	553
NptA	A0A399SRR9	unreviewed	PhoU domain-containing protein	2305463	Maribellus	luteus	NA	563
NptA	A0A3A9ENH3	unreviewed	PhoU domain-containing protein	2320081	Acutalibacter	sp.	1XD8-33	547
NptA	A0A3B1BNU6	unreviewed	PhoU domain-containing protein	652676	hydrothermal	vent	metagenome	560
NptA	A0A3B9DX67	unreviewed	PhoU domain-containing protein	1955814	Dialister	sp.	NA	571
NptA	A0A3B9HPC6	unreviewed	PhoU domain-containing protein	2053586	Riflebacteria	bacterium	NA	732
NptA	A0A3B9RM47	unreviewed	PhoU domain-containing protein	1972642	Sphaerochaeta	sp.	NA	589
NptA	A0A3C0SZ98	unreviewed	PhoU domain-containing protein	28185	Spirochaeta	sp.	NA	558
NptA	A0A3C1Y8F2	unreviewed	PhoU domain-containing protein	2049046	Porphyromonadaceae	bacterium	NA	612
NptA	A0A3C1ZIA1	unreviewed	PhoU domain-containing protein	1898206	Spirochaetaceae	bacterium	NA	557
NptA	A0A3D1ZVB5	unreviewed	PhoU domain-containing protein	1899355	Oceanospirillaceae	bacterium	NA	586
NptA	A0A3D4E9M0	unreviewed	PhoU domain-containing protein	2049048	Rikenellaceae	bacterium	NA	561
NptA	A0A3D5NT15	unreviewed	PhoU domain-containing protein	1898204	Clostridiaceae	bacterium	NA	472
NptA	A0A3D9Z1D0	unreviewed	PhoU domain-containing protein	569860	Methylovirgula	ligni	NA	559
NptA	A0A3E0TUJ5	unreviewed	PhoU domain-containing protein	1655234	Thalassotalea	euphylliae	NA	594
NptA	A0A3E1EVE1	unreviewed	PhoU domain-containing protein	1737063	Brumimicrobium	aurantiacum	NA	711
NptA	A0A3G9JC69	unreviewed	PhoU domain-containing protein	2487118	Intestinibaculum	porci	NA	574
NptA	A0A3M0ZCJ5	unreviewed	PhoU domain-containing protein	1932692	Lentisphaerota	bacterium	NA	862
NptA	A0A3N0I464	unreviewed	PhoU domain-containing protein	2486576	Absicoccus	porci	NA	591
NptA	A0A3N1L8Y9	unreviewed	PhoU domain-containing protein	94	Stella	humosa	NA	548
NptA	A0A3N5BQ31	unreviewed	PhoU domain-containing protein	1894989	Thermodesulfitimonas	autotrophica	NA	568
NptA	A0A3N5JY51	unreviewed	PhoU domain-containing protein	2006849	Lysobacterales	bacterium	NA	564
NptA	A0A3R6JU46	unreviewed	PhoU domain-containing protein	2293012	Clostridium	sp.	AF34-13	583
NptA	A0A3R9WF32	unreviewed	PhoU domain-containing protein	570835	Edaphobacter	aggregans	NA	561
NptA	A0A3S0FIF0	unreviewed	PhoU domain-containing protein	2072420	Bradyrhizobiaceae	bacterium	NA	527
NptA	A0A3S9NXT9	unreviewed	PhoU domain-containing protein	2494373	Flammeovirga	pectinis	NA	569
NptA	A0A3T0RR57	unreviewed	PhoU domain-containing protein	1916293	Bdellovibrio	sp.	qaytius	548
NptA	A0A401XIT3	unreviewed	PhoU domain-containing protein	2173829	Thermaurantimonas	aggregans	NA	569
NptA	A0A417QGT8	unreviewed	PhoU domain-containing protein	2293100	Dorea	sp.	OM07-5	565
NptA	A0A417T2Z2	unreviewed	PhoU domain-containing protein	2293093	Coprococcus	sp.	OM04-5BH	652
NptA	A0A425Y837	unreviewed	PhoU domain-containing protein	2283627	Ancylomarina	euxinus	NA	571
NptA	A0A432VW62	unreviewed	PhoU domain-containing protein	1434071	Aliidiomarina	iranensis	NA	575
NptA	A0A437MCT5	unreviewed	PhoU domain-containing protein	1979269	Rhodovarius	crocodyli	NA	547
NptA	A0A437S5H0	unreviewed	PhoU domain-containing protein	2487351	Anaerosphaera	multitolerans	NA	538
NptA	A0A449A4H1	unreviewed	PhoU domain-containing protein	2120	Mesomycoplasma	neurolyticum	NA	589
NptA	A0A497I8R5	unreviewed	PhoU domain-containing protein	2250274	Micrarchaeota	archaeon	NA	504
NptA	A0A4P6K609	unreviewed	PhoU domain-containing protein	2509675	Ktedonosporobacter	rubrisoli	NA	548
NptA	A0A4P9CF84	unreviewed	PhoU domain-containing protein	2041044	Eubacterium	maltosivorans	NA	558
NptA	A0A4Q3Z365	unreviewed	PhoU domain-containing protein	2510645	Tropicimonas	sp.	IMCC6043	565
NptA	A0A4Q9VYI8	unreviewed	PhoU domain-containing protein	1549641	Siculibacillus	lacustris	NA	554
NptA	A0A4R0YJH4	unreviewed	PhoU domain-containing protein	2496640	Roseococcus	sp.	SYP-B2431	566
NptA	A0A4R1UCY1	unreviewed	PhoU domain-containing protein	2485105	Novosphingobium	sp.	PhB165	482
NptA	A0A4R1YKF8	unreviewed	PhoU domain-containing protein	540251	Rhodovulum	steppense	NA	567
NptA	A0A4R2BZV0	unreviewed	PhoU domain-containing protein	323621	Shinella	granuli	NA	557
NptA	A0A4R3LSI9	unreviewed	PhoU domain-containing protein	933073	Aquabacter	spiritensis	NA	545
NptA	A0A4R3YJ95	unreviewed	PhoU domain-containing protein	466109	Biostraticola	tofi	NA	554
NptA	A0A4R5EFS9	unreviewed	PhoU domain-containing protein	2546227	Antarcticimicrobium	sediminis	NA	559
NptA	A0A4R9C3A7	unreviewed	PhoU domain-containing protein	72026	Helcococcus	ovis	NA	534
NptA	A0A4U0ZGI4	unreviewed	PhoU domain-containing protein	2569543	Desulforhopalus	sp.	IMCC35007	532
NptA	A0A4U6BKY4	unreviewed	PhoU domain-containing protein	211460	Afipia	massiliensis	NA	549
NptA	A0A4Z0WBG4	unreviewed	PhoU domain-containing protein	2759953	Natronospirillum	operosum	NA	543
NptA	A0A506U790	unreviewed	PhoU domain-containing protein	2590452	Pararhizobium	mangrovi	NA	558
NptA	A0A508X4Q4	unreviewed	PhoU domain-containing protein	110321	Sinorhizobium	medicae	NA	557
NptA	A0A511RLL6	unreviewed	PhoU domain-containing protein	1227550	Oceanithermus	desulfurans	NBRC 100063	527
NptA	A0A511V002	unreviewed	PhoU domain-containing protein	227865	Cerasibacillus	quisquiliarum	NA	536
NptA	A0A512DJ91	unreviewed	PhoU domain-containing protein	393310	Skermanella	aerolata	NA	558
NptA	A0A515EL00	unreviewed	PhoU domain-containing protein	2509614	Rhodoferax	sediminis	NA	543
NptA	A0A517Q5I1	unreviewed	PhoU domain-containing protein	2527978	Gimesia	panareensis	NA	555
NptA	A0A518CU12	unreviewed	PhoU domain-containing protein	2528007	Polystyrenella	longa	NA	631
NptA	A0A518HTP7	unreviewed	PhoU domain-containing protein	2527979	Stieleria	neptunia	NA	587
NptA	A0A520XQS8	unreviewed	PhoU domain-containing protein	2201156	Acidimicrobiales	bacterium	NA	562
NptA	A0A523ED83	unreviewed	PhoU domain-containing protein	1978231	Acidobacteriota	bacterium	NA	572
NptA	A0A523I4F1	unreviewed	PhoU domain-containing protein	1962856	Caldithrix	sp.	NA	571
NptA	A0A523V1W9	unreviewed	PhoU domain-containing protein	1883427	Actinomycetes	bacterium	NA	537
NptA	A0A524L6M3	unreviewed	PhoU domain-containing protein	2053491	Thorarchaeota	archaeon	(strain OWC)	462
NptA	A0A524N2R1	unreviewed	PhoU domain-containing protein	2448604	Lentisphaerales	bacterium	NA	547
NptA	A0A525K2E7	unreviewed	PhoU domain-containing protein	1871053	Phenylobacterium	sp.	NA	554
NptA	A0A533I7N5	unreviewed	PhoU domain-containing protein	266	Paracoccus	denitrificans	NA	544
NptA	A0A533T6N6	unreviewed	PhoU domain-containing protein	1095	Chlorobium	sp.	NA	566
NptA	A0A535FDC1	unreviewed	PhoU domain-containing protein	2026724	Chloroflexota	bacterium	NA	607
NptA	A0A543PZP4	unreviewed	PhoU domain-containing protein	637390	Acidithiobacillus	thiooxidans	ATCC 19377	550
NptA	A0A552V4M4	unreviewed	PhoU domain-containing protein	1871336	Criibacterium	bergeronii	NA	533
NptA	A0A553FVG4	unreviewed	PhoU domain-containing protein	2594266	Fulvivirga	sp.	M361	571
NptA	A0A562R9S7	unreviewed	PhoU domain-containing protein	622671	Desulfobotulus	alkaliphilus	NA	551
NptA	A0A5B9P8M1	unreviewed	PhoU domain-containing protein	980251	Mariniblastus	fucicola	NA	585
NptA	A0A5C5CE33	unreviewed	PhoU domain-containing protein	867683	Brucella	pecoris	NA	560
NptA	A0A5C5WJB1	unreviewed	PhoU domain-containing protein	2527999	Rubripirellula	amarantea	NA	642
NptA	A0A5C5ZE36	unreviewed	PhoU domain-containing protein	2528002	Posidoniimonas	polymericola	NA	572
NptA	A0A5C6BM12	unreviewed	PhoU domain-containing protein	2527985	Symmachiella	macrocystis	NA	586
NptA	A0A5C6CA51	unreviewed	PhoU domain-containing protein	2528004	Novipirellula	galeiformis	NA	565
NptA	A0A5C6V129	unreviewed	PhoU domain-containing protein	1294296	Luteibaculum	oceani	NA	564
NptA	A0A5D0SE73	unreviewed	PhoU domain-containing protein	2599923	Oceaniovalibus	sp.	ACAM 378	558
NptA	A0A5D3EKC3	unreviewed	PhoU domain-containing protein	310300	Bacteroides	pyogenes	NA	567
NptA	A0A5E4NTD0	unreviewed	PhoU domain-containing protein	2572036	Beijerinckiaceae	bacterium	RH AL1	559
NptA	A0A5E5ASV4	unreviewed	PhoU domain-containing protein	93222	Pandoraea	sputorum	NA	611
NptA	A0A5E6MJ41	unreviewed	PhoU domain-containing protein	1041766	Methylacidimicrobium	cyclopophantes	NA	558
NptA	A0A5M6INZ5	unreviewed	PhoU domain-containing protein	504468	Rhodovastum	atsumiense	NA	549
NptA	A0A5P8E9L2	unreviewed	PhoU domain-containing protein	2133944	Pseudoprevotella	muciniphila	NA	563
NptA	A0A5Q0M3F3	unreviewed	PhoU domain-containing protein	34073	Variovorax	paradoxus	NA	545
NptA	A0A5Q4DU69	unreviewed	PhoU domain-containing protein	1945755	Roseinatronobacter	sp.	NA	553
NptA	A0A5Q4FXK2	unreviewed	PhoU domain-containing protein	2448056	Nitriliruptor	sp.	NA	587
NptA	A0A5R9QBV0	unreviewed	PhoU domain-containing protein	1056496	Stutzerimonas	nosocomialis	NA	570
NptA	A0A5S9IKE6	unreviewed	PhoU domain-containing protein	2596890	Uabimicrobium	amorphum	NA	631
NptA	A0A5S9NPV3	unreviewed	PhoU domain-containing protein	2666134	Starkeya	nomas	NA	553
NptA	A0A644U3R5	unreviewed	PhoU domain-containing protein	1076179	bioreactor	metagenome	NA	562
NptA	A0A660Q9U5	unreviewed	PhoU domain-containing protein	2053689	Thermotogota	bacterium	NA	555
NptA	A0A661X9D4	unreviewed	PhoU domain-containing protein	2052147	Caldisericota	bacterium	NA	476
NptA	A0A662DH88	unreviewed	PhoU domain-containing protein	2030807	Aerophobetes	bacterium	NA	458
NptA	A0A6A7Y926	unreviewed	PhoU domain-containing protein	2608987	Segnochrobactrum	spirostomi	NA	559
NptA	A0A6A8M6B0	unreviewed	PhoU domain-containing protein	2606709	Baileyella	intestinalis	NA	602
NptA	A0A6B3L746	unreviewed	PhoU domain-containing protein	2707525	Sulfuriroseicoccus	oceanibius	NA	582
NptA	A0A6C1KHL3	unreviewed	PhoU domain-containing protein	280	Xanthobacter	autotrophicus	NA	562
NptA	A0A6C2UL79	unreviewed	PhoU domain-containing protein	2750658	Pontiella	sulfatireligans	NA	571
NptA	A0A6G7VAX6	unreviewed	PhoU domain-containing protein	2699430	Caldichromatium	japonicum	NA	568
NptA	A0A6H2DTA1	unreviewed	PhoU domain-containing protein	2725994	Mycoplasma	sp.	1654_15	574
NptA	A0A6H9KVR6	unreviewed	PhoU domain-containing protein	2212469	Calditrichota	bacterium	NA	672
NptA	A0A6I1KGV2	unreviewed	PhoU domain-containing protein	2282154	Geobacteraceae	bacterium	NA	557
NptA	A0A6I7NV78	unreviewed	PhoU domain-containing protein	2053516	Balneolaceae	bacterium	NA	579
NptA	A0A6I7QYB2	unreviewed	PhoU domain-containing protein	1869212	Chitinophagaceae	bacterium	NA	575
NptA	A0A6J4XRN5	unreviewed	PhoU domain-containing protein	334747	Olavius	algarvensis	Delta 1 endosymbiont	632
NptA	A0A6L5XE79	unreviewed	PhoU domain-containing protein	2606626	Sodaliphilus	pleomorphus	NA	607
NptA	A0A6L5Z4J1	unreviewed	PhoU domain-containing protein	2662447	Halovulum	marinum	NA	551
NptA	A0A6L9K5E5	unreviewed	PhoU domain-containing protein	1898105	Paludibacter	sp.	NA	600
NptA	A0A6M0BQI3	unreviewed	PhoU domain-containing protein	2607802	Okeania	sp.	SIO2H7	583
NptA	A0A6N4WRU8	unreviewed	PhoU domain-containing protein	2676096	Lentimonas	sp.	CC11	561
NptA	A0A6N6M565	unreviewed	PhoU domain-containing protein	1803916	Salibacter	halophilus	NA	581
NptA	A0A6N7X5Z5	unreviewed	PhoU domain-containing protein	29389	Streptococcus	alactolyticus	NA	525
NptA	A0A6N8UHX6	unreviewed	PhoU domain-containing protein	2684397	Flavobacteriaceae	bacterium	Ap0902	541
NptA	A0A6N9R594	unreviewed	PhoU domain-containing protein	2307007	Aromatoleum	sp.	NA	583
NptA	A0A6P1M645	unreviewed	PhoU domain-containing protein	2697043	Tichowtungia	aerotolerans	NA	573
NptA	A0A6S6LYJ0	unreviewed	PhoU domain-containing protein	60035	Citrifermentans	bremense	NA	557
NptA	A0A6V7RAM7	unreviewed	PhoU domain-containing protein	1812261	Phocicoccus	schoeneichii	NA	555
NptA	A0A6V8N3J5	unreviewed	PhoU domain-containing protein	2740186	Geomonas	limicola	NA	591
NptA	A0A7C1USG3	unreviewed	PhoU domain-containing protein	1940285	Sedimenticola	sp.	NA	554
NptA	A0A7C4T052	unreviewed	PhoU domain-containing protein	2052180	Phycisphaerales	bacterium	NA	567
NptA	A0A7C4Y6L0	unreviewed	PhoU domain-containing protein	693075	Caldisericum	exile	NA	538
NptA	A0A7C6GFM7	unreviewed	PhoU domain-containing protein	1898209	Acholeplasmataceae	bacterium	NA	541
NptA	A0A7C6UM22	unreviewed	PhoU domain-containing protein	2304039	Thermoanaerobacterales	bacterium	NA	471
NptA	A0A7C7AHE4	unreviewed	PhoU domain-containing protein	2049431	Tissierellia	bacterium	NA	460
NptA	A0A7D7ZH09	unreviewed	PhoU domain-containing protein	1886600	Boseongicola	sp.	NA	561
NptA	A0A7G9FIY7	unreviewed	PhoU domain-containing protein	2763670	Wujia	chipingensis	NA	560
NptA	A0A7G9NS62	unreviewed	PhoU domain-containing protein	2723666	Planctomycetales	bacterium	ZRK34	551
NptA	A0A7G9RR24	unreviewed	PhoU domain-containing protein	1715720	Diaphorobacter	ruginosibacter	NA	561
NptA	A0A7I8EIU6	unreviewed	PhoU domain-containing protein	1009682	Jeongeupia	sp.	HS-3	559
NptA	A0A7I8EXH9	unreviewed	PhoU domain-containing protein	2717365	Ktedonobacteria	bacterium	brp13	580
NptA	A0A7K3WTY0	unreviewed	PhoU domain-containing protein	101383	Cryomorpha	ignava	NA	562
NptA	A0A7K3XWU3	unreviewed	PhoU domain-containing protein	2682778	Eggerthellaceae	bacterium	zg-893	595
NptA	A0A7L5BYQ2	unreviewed	PhoU domain-containing protein	2748098	Pikeienuella	piscinae	NA	562
NptA	A0A7T7XQ13	unreviewed	PhoU domain-containing protein	2798577	Breznakiella	homolactica	NA	553
NptA	A0A7V1MXD0	unreviewed	PhoU domain-containing protein	2026777	Phycisphaeraceae	bacterium	NA	473
NptA	A0A7V5ANR2	unreviewed	PhoU domain-containing protein	2282155	Syntrophobacterales	bacterium	NA	535
NptA	A0A7W7Y410	unreviewed	PhoU domain-containing protein	682562	Desulfurispira	natronophila	NA	544
NptA	A0A7X1HNG9	unreviewed	PhoU domain-containing protein	2759680	Cetobacterium	sp.	2G large	543
NptA	A0A7X2TFF4	unreviewed	PhoU domain-containing protein	2606630	Stecheria	intestinalis	NA	552
NptA	A0A7X2TPY3	unreviewed	PhoU domain-containing protein	2606638	Bullifex	porci	NA	571
NptA	A0A7X5F711	unreviewed	PhoU domain-containing protein	2750084	Pannonibacter	tanglangensis	NA	559
NptA	A0A7X7HBR6	unreviewed	PhoU domain-containing protein	2026763	Myxococcales	bacterium	NA	551
NptA	A0A7X7ZEL2	unreviewed	PhoU domain-containing protein	2049044	Erysipelotrichaceae	bacterium	NA	556
NptA	A0A7X8IXR7	unreviewed	PhoU domain-containing protein	2060921	Fusobacteriota	bacterium	NA	544
NptA	A0A7X9AWL4	unreviewed	PhoU domain-containing protein	2699751	Oligosphaeraceae	bacterium	NA	806
NptA	A0A7Y1UK37	unreviewed	PhoU domain-containing protein	2562705	Akkermansiaceae	bacterium	NA	596
NptA	A0A7Y1X8F2	unreviewed	PhoU domain-containing protein	2080302	Acidimicrobiia	bacterium	NA	562
NptA	A0A7Y2E8W8	unreviewed	PhoU domain-containing protein	2212470	Eisenbacteria	bacterium	NA	578
NptA	A0A7Y2EQT7	unreviewed	PhoU domain-containing protein	2306054	Rhodothermales	bacterium	NA	571
NptA	A0A7Y3CN96	unreviewed	PhoU domain-containing protein	2026806	Woeseiaceae	bacterium	NA	590
NptA	A0A7Y8VRE9	unreviewed	PhoU domain-containing protein	35519	Mogibacterium	timidum	NA	621
NptA	A0A831RXB8	unreviewed	PhoU domain-containing protein	1076588	Thiolapillus	brandeum	NA	564
NptA	A0A832QZZ6	unreviewed	PhoU domain-containing protein	2687297	Oligoflexales	bacterium	NA	594
NptA	A0A839T7B9	unreviewed	PhoU domain-containing protein	69962	Azomonas	macrocytogenes	NA	562
NptA	A0A839VMA6	unreviewed	PhoU domain-containing protein	2587029	Herbaspirillum	sp.	Sphag64	569
NptA	A0A840XHK1	unreviewed	PhoU domain-containing protein	1452450	Neoroseomonas	alkaliterrae	NA	557
NptA	A0A842X3J0	unreviewed	PhoU domain-containing protein	2250256	Altiarchaeales	archaeon	NA	541
NptA	A0A844GJX4	unreviewed	PhoU domain-containing protein	649762	Blautia	luti	DSM 14534 = JCM 17040	572
