ID	NAME	X	Y
2986	A0A8A7K516 PhoU Iocasia fonsfrigidae	0.14429456	0.70868576
2987	A0A8B5XEY0 PhoU Sphaerobacteraceae bacterium	0.14330925	0.7017016
2988	A0A8B6X653 PhoU Derxia gummosa	0.13856488	0.6933811
2989	A0A8D5ALI8 PhoU Methylogaea oryzae	0.14127538	0.68716383
2990	A0A8E2X6Z5 PhoU Actinokineospora spheciospongiae	0.13178	0.72255933
2991	A0A8E6B628 PhoU Telmatocola sphagniphila	0.12680121	0.6961232
2992	A0A8F4J4U3 PhoU Aquihabitans sp.	0.120823935	0.7072817
2993	A0A8F6Y9Y1 PhoU Gymnodinialimonas ceratoperidinii	0.14111997	0.69927937
2994	A0A8G1H7E1 PhoU Salinarchaeum sp.	0.118309885	0.70112157
2995	A0A8G2BHH0 PhoU Thalassobaculum litoreum	0.14476235	0.699655
2996	A0A8H2M3L8 PhoU Urinicoccus massiliensis	0.13767192	0.7025741
2997	A0A8I0B6K4 PhoU Desulfomicrobiaceae bacterium	0.13316166	0.69755495
2998	A0A8I1GFP5 PhoU Rhodomicrobium udaipurense	0.15071711	0.6976585
2999	A0A8J2TTS1 PhoU Compostibacillus humi	0.13576649	0.7083516
3000	A0A8J2TY13 PhoU Sediminivirga luteola	0.13671088	0.71745485
3001	A0A8J2U297 PhoU Neiella marina	0.13637017	0.6949713
3002	A0A8J2V7P3 PhoU Aquisalinus flavus	0.15481852	0.70185405
3003	A0A8J2VF75 PhoU Marinithermofilum abyssi	0.13680652	0.707784
3004	A0A8J2VJ09 PhoU Pullulanibacillus camelliae	0.093690515	0.735771
3005	A0A8J2VKZ5 PhoU Agaricicola taiwanensis	0.14576618	0.7008645
3006	A0A8J2YX08 PhoU Aliidongia dinghuensis	0.14572515	0.70715344
3007	A0A8J3AEK2 PhoU Gottfriedia solisilvae	0.1424002	0.70926076
3008	A0A8J3AH71 PhoU Galliscardovia ingluviei	0.13459322	0.71301264
3009	A0A8J3BLI5 PhoU Pilimelia terevasa	0.13066012	0.7170033
3010	A0A8J3CSE3 PhoU Algimonas arctica	0.14819226	0.6960193
3011	A0A8J3D9D2 PhoU Cerasicoccus arenae	0.14216903	0.69584244
3012	A0A8J3DQH9 PhoU Limoniibacter endophyticus	0.1488073	0.7031577
3013	A0A8J3DYS6 PhoU Tianweitania populi	0.1526852	0.7028516
3014	A0A8J3ET77 PhoU Egicoccus halophilus	0.12535019	0.7102579
3015	A0A8J3G0L3 PhoU Formosimonas limnophila	0.1408364	0.6910989
3016	A0A8J3GXQ3 PhoU Seohaeicola zhoushanensis	0.14436126	0.6963923
3017	A0A8J3J3Q7 PhoU Actinocatenispora rupis	0.123667866	0.7179261
3018	A0A8J3WK30 PhoU Planobispora siamensis	0.12963836	0.7107444
3019	A0A8J3WYM8 PhoU Planosporangium mesophilum	0.1258001	0.71400064
3020	A0A8J3YQA8 PhoU Virgisporangium aliadipatigenens	0.12300828	0.7120524
3021	A0A8J4HE98 PhoU Acidicaldus sp.	0.14512877	0.69821125
3022	A0A8J4M3B2 PhoU Xylanibacillus composti	0.13714525	0.70431846
3023	A0A8J6ICI6 PhoU Sporichthya sp.	0.132592	0.7154486
3024	A0A8J6LZZ3 PhoU Euryhalocaulis sp.	0.14596355	0.69837284
3025	A0A8J6M2X9 PhoU Flintibacter faecis	0.13610007	0.7019846
3026	A0A8J6MX67 PhoU Gorillibacterium sp.	0.12534814	0.70417786
3027	A0A8J6QZN2 PhoU Pelovirga terrestris	0.12388993	0.6989062
3028	A0A8J6YL38 PhoU Phaeovibrio sulfidiphilus	0.14311062	0.69733304
3029	A0A8J6YP13 PhoU Thermicanus sp.	0.12135976	0.7039008
3030	A0A8J7DUX3 PhoU Lusitaniella coriacea	0.122384086	0.69714445
3031	A0A8J7GMU5 PhoU Longispora fulva	0.12758939	0.71291715
3032	A0A8J7IKK7 PhoU Novosphingopyxis sp.	0.14516515	0.70568764
3033	A0A8J7JC70 PhoU Geomesophilobacter sediminis	0.13416573	0.6889078
3034	A0A8J7M6L2 PhoU Thermohalobaculum xanthum	0.14525026	0.7016952
3035	A0A8J7S0D5 PhoU Marivibrio halodurans	0.14355275	0.69695055
3036	A0A8J7SKM3 PhoU Persicirhabdus sediminis	0.14494732	0.69491124
3037	A0A8J7UVT2 PhoU Natronogracilivirga saccharolytica	0.13793194	0.7034967
3038	A0A8J7VV02 PhoU Coralloluteibacterium stylophorae	0.1466799	0.7024897
3039	A0A8J7X773 PhoU Altiarchaeota archaeon	0.25270873	0.68026495
3040	A0A8J7Z587 PhoU Myxacorys almedinensis	0.122910425	0.69737357
3041	A0A8J7ZGT0 PhoU Promethearchaeati archaeon	0.110578425	0.7096921
3042	A0A8J8AQJ1 PhoU Proteocatella sp.	0.13092555	0.7068741
3043	A0A8J8BFH1 PhoU Desulfovermiculus sp.	0.13680279	0.69667315
3044	A0A8J8F5U0 PhoU Natronococcus sp.	0.11839643	0.702014
3045	A0A8J8FM54 PhoU Methylomarinum sp.	0.1346038	0.69224703
3046	A0A8J8SAP5 PhoU Vallitalea guaymasensis	0.13492033	0.69887066
3047	A0A8K2A115 PhoU Petrachloros mirabilis	0.12584265	0.69261974
3048	A0A8S0XAC3 PhoU Acididesulfobacillus acetoxydans	0.15040705	0.71385217
3049	A0A8T4VWL7 PhoU Thermoplasmatota archaeon	0.14662392	0.70008063
3050	A0A8T4VXG9 PhoU Halodesulfurarchaeum sp.	0.119108744	0.6938406
3051	A0A8T8I8D1 PhoU Carnobacteriaceae bacterium	0.12733749	0.7056958
3052	A0A8U0HUW4 PhoU Halorussus limi	0.11731053	0.69523287
3053	A0A916FFD9 PhoU Thermoflexales bacterium	0.1491899	0.6992046
3054	A0A916J0N3 PhoU Georgfuchsia toluolica	0.1403438	0.6932264
3055	A0A916QGH2 PhoU Insulibacter thermoxylanivorax	0.13643554	0.70573545
3056	A0A916RRJ9 PhoU Edaphobacter acidisoli	0.12464453	0.69172376
3057	A0A916UHY9 PhoU Hoyosella rhizosphaerae	0.12704793	0.7163046
3058	A0A916XPN5 PhoU Chelatococcus reniformis	0.14728516	0.7018562
3059	A0A917GVG1 PhoU Pseudohongiella nitratireducens	0.14176989	0.68956184
3060	A0A917LIE0 PhoU Rhodococcoides trifolii	0.12049119	0.72142243
3061	A0A917V202 PhoU Salinarimonas ramus	0.14872386	0.69912297
3062	A0A918M0I4 PhoU Streptomyces phaeofaciens	0.13471626	0.7123226
3063	A0A918SGY5 PhoU Salinimicrobium marinum	0.12622914	0.68797386
3064	A0A919WES3 PhoU Robertmurraya siralis	0.14303833	0.7078229
3065	A0A921DQL0 PhoU Mailhella massiliensis	0.12656336	0.68475074
3066	A0A922XFF9 PhoU Isosphaera sp.	0.12596507	0.67214453
3067	A0A922ZA18 PhoU Chlorobiaceae bacterium	0.13190556	0.6990024
3068	A0A923E599 PhoU Schaalia hyovaginalis	0.11853406	0.7107852
3069	A0A923MGY5 PhoU Dysosmobacter segnis	0.13326713	0.69763213
3070	A0A923N9R2 PhoU Lentihominibacter faecis	0.13083065	0.69808257
3071	A0A923Y1P4 PhoU Pseudorhodobacter sp.	0.14779407	0.6969842
3072	A0A924D9Q9 PhoU Chthonomonadaceae bacterium	0.12972218	0.69898945
3073	A0A924LUX8 PhoU Thermoleophilia bacterium	0.11609269	0.7083276
3074	A0A924PUL3 PhoU Rhodoferax sp.	0.43223092	0.61573964
3075	A0A924SJD4 PhoU Frankiaceae bacterium	0.131004	0.71164614
3076	A0A925GI15 PhoU Sphingobacteriaceae bacterium	0.12790194	0.6934371
3077	A0A925IN35 PhoU Gloeobacterales cyanobacterium	0.13762306	0.69472784
3078	A0A925LGL9 PhoU Vallitaleaceae bacterium	0.13874914	0.6989411
3079	A0A925MND1 PhoU Steroidobacteraceae bacterium	0.14455053	0.6924434
3080	A0A925TS45 PhoU Chlorobiales bacterium	0.1342071	0.70201814
3081	A0A925ZGW4 PhoU Fimbriimonadaceae bacterium	0.13141033	0.6871252
3082	A0A926DF79 PhoU Feifania hominis	0.13187647	0.7027598
3083	A0A926DHW8 PhoU Guopingia tenuis	0.13876064	0.70006996
3084	A0A926DJK1 PhoU Congzhengia minquanensis	0.13757643	0.7002396
3085	A0A926DU44 PhoU Bianquea renquensis	0.13780245	0.69411886
3086	A0A926EB59 PhoU Zongyangia hominis	0.1283146	0.7036431
3087	A0A926EMH9 PhoU Zhenhengia yiwuensis	0.1299744	0.694994
3088	A0A926F1P6 PhoU Wansuia hejianensis	0.1333676	0.69896096
3089	A0A926IMB9 PhoU Qingrenia yutianensis	0.13302815	0.69946104
3090	A0A926RCA2 PhoU Pelagibacterales bacterium	0.14576139	0.7062777
3091	A0A926RUC4 PhoU Polycladospora coralii	0.13154179	0.70637685
3092	A0A928KSY2 PhoU Faecalispora sporosphaeroides	0.13147528	0.69437176
3093	A0A928U172 PhoU Ardenticatenaceae bacterium	0.13987751	0.69300485
3094	A0A928V493 PhoU Cellvibrio polysaccharolyticus	0.13613597	0.69181424
3095	A0A928VMI4 PhoU Romeriopsis navalis	0.12371174	0.6958473
3096	A0A929MRN0 PhoU Abiotrophia defectiva	0.124866664	0.70514256
3097	A0A930FGI9 PhoU Solobacterium sp.	0.2074585	0.6542543
3098	A0A930XQU7 PhoU Gloeomargaritaceae cyanobacterium	0.118788965	0.6987592
3099	A0A930ZLG4 PhoU Fermentimonas sp.	0.12535551	0.681652
3100	A0A931ASA0 PhoU Halonatronomonas betaini	0.13606279	0.69930905
3101	A0A931JVF0 PhoU Tepidisphaera sp.	0.11924342	0.6975875
3102	A0A932CQI0 PhoU Tectomicrobia bacterium	0.13525622	0.7005976
3103	A0A934IN06 PhoU Acuticoccus mangrovi	0.14965402	0.7020543
3104	A0A934QHZ1 PhoU Rhodovibrio salinarum	0.14101939	0.698982
3105	A0A934RM96 PhoU Roseibacillus ishigakijimensis	0.15538415	0.70743185
3106	A0A935H799 PhoU Polaromonas sp.	0.14673741	0.68982655
3107	A0A935QJ86 PhoU Austwickia sp.	0.13247542	0.71631116
3108	A0A937G0Q8 PhoU Fulvivirga marina	0.12241421	0.69326556
3109	A0A938WQA5 PhoU Marseilla massiliensis	0.1343948	0.6923133
3110	A0A938X597 PhoU Merdimmobilis hominis	0.13483354	0.69882244
3111	A0A938XQ35 PhoU Halanaerobacter jeridensis	0.13414599	0.6986485
3112	A0A939HYJ9 PhoU Hormoscilla sp.	0.124641	0.69812185
3113	A0A939QZ14 PhoU Prevotella sp.	0.3744488	0.6657547
3114	A0A940J9N8 PhoU Solirubrobacteraceae bacterium	0.11701828	0.70855296
3115	A0A941E7P4 PhoU Actinospica acidithermotolerans	0.13476692	0.7182397
3116	A0A942G040 PhoU Sulfuritalea sp.	0.14551724	0.69301474
3117	A0A942PJS6 PhoU Sulfuricella sp.	0.13892695	0.69564897
3118	A0A947S861 PhoU Patescibacteria bacterium	0.21889107	0.72481793
3119	A0A947YWV8 PhoU Myxococcota bacterium	0.12786832	0.69843394
3120	A0A947ZWA7 PhoU Edwardsbacteria bacterium	0.13502733	0.6989122
3121	A0A949PB59 PhoU Ilumatobacteraceae bacterium	0.118582845	0.7085697
3122	A0A950HWR0 PhoU Methylobacteriaceae bacterium	0.14804316	0.70301545
3123	A0A951KAD9 PhoU Acidobacteriaceae bacterium	0.13238816	0.69813204
3124	A0A951WA83 PhoU Flavobacteriia bacterium	0.13551691	0.6931335
3125	A0A952IND9 PhoU Vampirovibrio sp.	0.12868157	0.7005076
3126	A0A953A1I6 PhoU Sphaerobacter sp.	0.14366072	0.7000962
3127	A0A953JF20 PhoU Acidothermus sp.	0.13006426	0.710164
3128	A0A953LJW2 PhoU Symbiobacterium thermophilum	0.12808278	0.7012134
3129	A0A953MBM3 PhoU Melioribacteraceae bacterium	0.2427933	0.7260655
3130	A0A953N8D7 PhoU Zwartia hollandica	0.14445412	0.69060993
3131	A0A953NPH5 PhoU Terriglobia bacterium	0.122048	0.6870312
3132	A0A958BJC9 PhoU Chrysiogenia bacterium	0.1338472	0.6960135
3133	A0A960QM81 PhoU Kiritimatiellia bacterium	0.122923106	0.693898
3134	A0A961DR06 PhoU Microthrixaceae bacterium	0.12078677	0.70652425
3135	A0A961ERI9 PhoU Nostocoides sp.	0.13370155	0.7147471
3136	A0A963YRF3 PhoU Acidisoma silvae	0.14952594	0.6965346
3137	A0A964JZC5 PhoU Methylotenera sp.	0.14330013	0.69311345
3138	A0A964WUP7 PhoU Propylenella binzhouense	0.14509514	0.7016688
3139	A0A967SZ98 PhoU Fodinibius sp.	0.12391882	0.7071537
3140	A0A968GAJ6 PhoU Entomospira entomophila	0.1210754	0.70346826
3141	A0A968HLE4 PhoU Acaryochloris sp.	0.12564635	0.69626814
3142	A0A968ISY7 PhoU Pleurocapsa sp.	0.120332986	0.698902
3143	A0A968M9J7 PhoU Chloroflexaceae bacterium	0.14160395	0.69770074
3144	A0A968Q2P6 PhoU Leptolyngbyaceae cyanobacterium	0.12374002	0.69993675
3145	A0A968VR21 PhoU Gracilibacteria bacterium	0.1261572	0.6894184
3146	A0A968YQJ7 PhoU Acaryochloridaceae cyanobacterium	0.12600416	0.69578934
3147	A0A969B9Y0 PhoU Synechococcales cyanobacterium	0.123857394	0.70123947
3148	A0A969KHT7 PhoU Synechococcaceae cyanobacterium	0.11772415	0.69608223
3149	A0A972J7L9 PhoU Azoarcus taiwanensis	0.14279182	0.69348
3150	A0A972XW66 PhoU Mycoplasmataceae bacterium	0.16491549	0.715937
3151	A0A973BKC7 PhoU Coraliomargarita sp.	0.13514559	0.70897204
3152	A0A973FMC8 PhoU Oscillochloris sp.	0.13798635	0.7101719
3153	A0A973UY28 PhoU Hamadaea sp.	0.12584239	0.7145776
3154	A0A974NIF1 PhoU Entomomonas asaccharolytica	0.14744222	0.69218856
3155	A0A975SNS4 PhoU Azospira inquinata	0.14120066	0.6912266
3156	A0A976X5C1 PhoU Nicoliella spurrieriana	0.12436428	0.70480704
3157	A0A9C7GDY5 PhoU Pseudoneobacillus rhizosphaerae	0.14284207	0.7089134
3158	A0A9C8FUN8 PhoU Sediminispirochaeta sp.	0.12750533	0.7072839
3159	A0A9D2WT94 PhoU Sporotomaculum syntrophicum	0.13323326	0.70210016
3160	A0A9D5K5V2 PhoU Chitinivibrionales bacterium	0.12337558	0.6973895
3161	A0A9D5R871 PhoU Ructibacterium gallinarum	0.13443291	0.69638497
3162	A0A9D5UNM8 PhoU Portiera sp.	0.14328453	0.67978203
3163	A0A9D5UT87 PhoU Magnetococcales bacterium	0.13141806	0.6797426
3164	A0A9D6JPB3 PhoU Chlamydiota bacterium	0.13395336	0.6989349
3165	A0A9D6V6W4 PhoU Desulfomonile tiedjei	0.12604688	0.69658685
3166	A0A9D6ZFL4 PhoU Schekmanbacteria bacterium	0.13427648	0.6919443
3167	A0A9D8KQH0 PhoU Accumulibacter sp.	0.12745778	0.67834395
3168	A0A9D8U575 PhoU Kordiimonadaceae bacterium	0.1462418	0.7015168
3169	A0A9D9JYC3 PhoU Roseiflexus sp.	0.13996547	0.7049673
3170	A0A9D9W512 PhoU Azonexus sp.	0.14307897	0.69344074
3171	A0A9D9WIL0 PhoU Leptotrichiaceae bacterium	0.13787183	0.6879279
3172	A0A9E0GSB1 PhoU Veillonella sp.	0.13687542	0.7187925
3173	A0A9E0ISC3 PhoU Kofleriaceae bacterium	0.13728538	0.69480956
3174	A0A9E0J5P6 PhoU Sterolibacterium sp.	0.14327711	0.69166094
3175	A0A9E0NW29 PhoU Negativicutes bacterium	0.1336368	0.7030915
3176	A0A9E1IVK7 PhoU Nitrospina sp.	0.12743752	0.69786114
3177	A0A9E2BIY6 PhoU Psychracetigena formicireducens	0.14254633	0.69955355
3178	A0A9E2ZR30 PhoU Streptosporangiaceae bacterium	0.14637071	0.7120804
3179	A0A9E3QG82 PhoU Isosphaeraceae bacterium	0.12875639	0.6918958
3180	A0A9E4L897 PhoU Desulfurellaceae bacterium	0.13521826	0.6968288
3181	A0A9E5LR41 PhoU Oxalobacteraceae bacterium	0.13997643	0.68969566
3182	A0A9E7R477 PhoU Salinirubellus salinus	0.11657727	0.704227
3183	A0A9E7TKA1 PhoU Methanoplanus endosymbiosus	0.15535225	0.70242894
3184	A0A9E8KN35 PhoU Alkalimarinus sediminis	0.13589129	0.69346553
3185	A0A9E8LV65 PhoU Fervidibacillus albus	0.1420715	0.70998734
3186	A0A9J6P5Z3 PhoU Oceanirhabdus seepicola	0.14210829	0.7052181
3187	A0A9J6PD33 PhoU Futiania mangrovi	0.14355673	0.7023473
3188	A0A9J6R9M9 PhoU Natronobacillus azotifigens	0.14074975	0.7091227
3189	A0A9J7B0G2 PhoU Nisaea acidiphila	0.143615	0.6971436
3190	A0A9Q2CZL1 PhoU Nosocomiicoccus ampullae	0.14544928	0.7141663
3191	A0A9Q2P9I5 PhoU Marivita cryptomonadis	0.14768445	0.6977479
3192	A0A9Q4C2Y2 PhoU Halorutilus salinus	0.12021308	0.69718677
3193	A0A9Q4PYS5 PhoU Methanogenium marinum	0.16248874	0.7020505
3194	A0A9Q7ABP9 PhoU Aminithiophilus ramosus	0.12520574	0.6977641
3195	A0A9W4QXT3 PhoU Pseudoalteromonas haloplanktis	0.13969882	0.6916854
3196	A0A9W6B2A6 PhoU Philodulcilactobacillus myokoensis	0.12533683	0.70323694
3197	A0A9W6D1B9 PhoU Desulforhabdus amnigena	0.13139614	0.70043176
3198	A0A9W6J2C0 PhoU Hansschlegelia plantiphila	0.14577198	0.70221835
3199	A0A9W6LM09 PhoU Propionigenium maris	0.138843	0.7040373
3200	A0A9X1NFG0 PhoU Kineosporia babensis	0.14279208	0.71839833
3201	A0A9X1P7Q7 PhoU Jiella avicenniae	0.15043813	0.701888
3202	A0A9X2EHI5 PhoU Sphingomicrobium sediminis	0.14094612	0.7033721
3203	A0A9X2HSH6 PhoU Gilvimarinus xylanilyticus	0.14021958	0.6909106
3204	A0A9X3BJE7 PhoU Paraflavisolibacter caeni	0.1286388	0.6904153
3205	A0A9X3S0K0 PhoU Solirubrobacter ginsenosidimutans	0.124191724	0.7118872
3206	A0A9X3TYB4 PhoU Govania unica	0.14652745	0.7003703
3207	A0A9X3UNN7 PhoU Hoeflea prorocentri	0.14890128	0.7032206
3208	A0A9X3YGG7 PhoU Tahibacter soli	0.14254573	0.7025998
3209	A0A9X4AET5 PhoU Aquibacillus salsiterrae	0.13750568	0.708694
3210	A0A9X4EB68 PhoU Azospirillaceae bacterium	0.14574568	0.70356256
3211	A0A9X4EF13 PhoU Parvibaculaceae bacterium	0.14619689	0.7015879
3212	A0A9X8Y951 PhoU Harryflintia acetispora	0.13286732	0.7021059
3213	A0A9X9XK87 PhoU Neoroseomonas eburnea	0.15125385	0.69594294
3214	A0A9Y2AKD0 PhoU Selenobaculum gibii	0.13448918	0.70311344
3215	A0A9Y2G1A4 PhoU Salinicola sp.	0.13515672	0.693385
3216	A0AA35CHH7 PhoU Caldinitratiruptor microaerophilus	0.13362053	0.70037955
3217	A0AA35QWE4 PhoU Geodia barretti	0.15204829	0.69543046
3218	A0AA37RTT6 PhoU Paraferrimonas sedimenticola	0.13750045	0.69310486
3219	A0AA37SZW9 PhoU Agaribacter marinus	0.13694508	0.68539906
3220	A0AA37W7Q3 PhoU Litoribrevibacter albus	0.13847084	0.69039506
3221	A0AA42B7T6 PhoU Echinimonas agarilytica	0.13850026	0.69329643
3222	A0AA42BNG6 PhoU Opacimonas viscosa	0.13575624	0.6869909
3223	A0AA42BP25 PhoU Ectobacillus ponti	0.1403851	0.7077633
3224	A0AA43UGF1 PhoU Methanobacteriaceae archaeon	0.11705331	0.7044581
3225	A0AA43ZSM5 PhoU Atopococcus tabaci	0.13160354	0.7089607
3226	A0AA46I641 PhoU Hypnocyclicus thermotrophus	0.12757447	0.69671106
3227	A0AA48HE62 PhoU Planctobacterium marinum	0.13443506	0.68770105
3228	A0AA48KCD9 PhoU Mesoterricola sediminis	0.13082941	0.6915887
3229	A0AA48R0Y6 PhoU Gottschalkiaceae bacterium	0.13395555	0.6960731
3230	A0AA51C7J1 PhoU Aminobacterium sp.	0.1397058	0.70367754
3231	A0AA52EIL2 PhoU Temperatibacter marinus	0.15245995	0.7009308
3232	A0AA96HQM3 PhoU Teredinibacter sp.	0.14019014	0.6886869
3233	A0AA96V1E5 PhoU Methanolapillus millepedarum	0.14701605	0.71198595
3234	A0AA97F6A0 PhoU Parasphingorhabdus sp.	0.1440368	0.70262986
3235	A0AAC9P8G8 PhoU Granulibacter bethesdensis	0.14569196	0.696624
3236	A0AAE3B790 PhoU Sulfitobacter geojensis	0.14738576	0.6963986
3237	A0AAE3DFQ0 PhoU Hominenteromicrobium mulieris	0.13584551	0.6974873
3238	A0AAE3DL13 PhoU Brotaphodocola catenula	0.13713028	0.69928646
3239	A0AAE3E7J5 PhoU Hominifimenecus microfluidus	0.1316418	0.7005435
3240	A0AAE3EJ82 PhoU Teretinema zuelzerae	0.12775967	0.7094809
3241	A0AAE3HGH7 PhoU Irregularibacter muris	0.13705969	0.6999602
3242	A0AAE3HNT8 PhoU Methylohalomonas lacus	0.14026757	0.6927188
3243	A0AAE3LTV5 PhoU Perspicuibacillus lycopersici	0.14303294	0.70955557
3244	A0AAE3MDQ8 PhoU Plebeiobacterium marinum	0.11603493	0.6834924
3245	A0AAE3NR16 PhoU Psychromarinibacter sediminicola	0.14101991	0.69796985
3246	A0AAE3PIL2 PhoU Haloarculaceae archaeon	0.117503315	0.7016559
3247	A0AAE3V8Y7 PhoU Moryella indoligenes	0.13365129	0.6984897
3248	A0AAE3VJF1 PhoU Oligosphaera ethanolica	0.12217275	0.6991068
3249	A0AAE3YGK0 PhoU Falsarthrobacter nasiphocae	0.12996043	0.71548736
3250	A0AAE4FQP9 PhoU Pseudocalidococcus azoricus	0.12946013	0.69020206
3251	A0AAE4MC02 PhoU Methanorbis furvi	0.15325157	0.7110883
3252	A0AAE4YAH4 PhoU Stagnihabitans tardus	0.14648472	0.69544315
3253	A0AAE9GWA5 PhoU Uruburuella suis	0.14324248	0.68818855
3254	A0AAE9XQ29 PhoU Gimibacter soli	0.1414407	0.7007737
3255	A0AAF0FXD0 PhoU Methanomicrobium antiquum	0.1589599	0.69738847
3256	A0AAF0IBY0 PhoU Odinarchaeota yellowstonii	0.14141467	0.7048588
3257	A0AAJ0U0Z8 PhoU Halochromatium glycolicum	0.15377101	0.68943226
3258	A0AAJ1D595 PhoU Pleomorphochaeta sp.	0.14495781	0.71632695
3259	A0AAJ1MHY1 PhoU Candidiatus Thalassospirochaeta	0.1307777	0.70531416
3260	A0AAJ1Q2K0 PhoU Pauljensenia sp.	0.13383576	0.69655913
3261	A0AAJ2NPF3 PhoU Alkalihalophilus pseudofirmus	0.09398391	0.7311968
3262	A0AAN1XXU3 PhoU Vulcanimicrobium alpinum	0.14477737	0.69807184
3263	A0AAN2BJT5 PhoU Marinagarivorans cellulosilyticus	0.14036733	0.6888727
3264	A0AAP1LJ40 PhoU Bittarella massiliensis	0.13197683	0.7041611
3265	A0AAP2CM80 PhoU Harenicola maris	0.14705633	0.6995365
3266	A0AAP2RBP3 PhoU Methanooceanicella nereidis	0.16058235	0.69454086
3267	A0AAP2Z0Q6 PhoU Natronoglomus mannanivorans	0.11607992	0.6993139
3268	A0AAP2ZBT2 PhoU Natronosalvus hydrolyticus	0.12071985	0.6896216
3269	A0AAP6JD68 PhoU Natronospira elongata	0.13838325	0.6930727
3270	A0AAQ3QSC0 PhoU Rubellicoccus peritrichatus	0.12932295	0.6916177
3271	A0AAU0URN2 PhoU Metallumcola ferriviriculae	0.14002998	0.7068474
3272	A0AAU7DWQ8 PhoU Jonesiaceae bacterium	0.13627917	0.7109717
3273	A0AAU7PQW2 PhoU Lacrimispora sp.	0.12958197	0.70125884
3274	A0AAU7VIH7 PhoU Proteinivorax tanatarense	0.13501447	0.7023137
3275	A0AAU7X5V7 PhoU Ancalomicrobiaceae bacterium	0.14685553	0.7026551
3276	A0AAU9BW91 PhoU Methylomarinovum tepidoasis	0.13763915	0.69421655
3277	A0AAU9CVE3 PhoU Xylocopilactobacillus apicola	0.13476092	0.7034243
3278	A0AAU9DNB2 PhoU Haliovirga abyssi	0.12275909	0.70225126
3279	A0AAU9EFZ2 PhoU Helicovermis profundi	0.13012922	0.7038501
3280	A0AAV3TAW4 PhoU Natronoarchaeum mannanilyticum	0.11614768	0.69868743
3281	A0AAV3U5M7 PhoU Halioxenophilus aromaticivorans	0.14210439	0.68946576
3282	A0AAW3ZNP9 PhoU Pseudomarimonas arenosa	0.14192134	0.69091314
3283	A0AAW5E4M4 PhoU Ferdinandcohnia quinoae	0.13909945	0.70642376
3284	A0AAW7JHN0 PhoU Leyella lascolaii	0.13695705	0.69396037
3285	A0AAW9A8Z7 PhoU Sporosarcina thermotolerans	0.1368235	0.70761865
3286	A0AAW9DV58 PhoU Acidiphilium acidophilum	0.14372942	0.6985328
3287	A0AAW9HAR9 PhoU Actinotignum timonense	0.13978551	0.71765894
3288	A0AAW9N0K2 PhoU Citroniella saccharovorans	0.12876658	0.70436335
3289	A0AAW9NR52 PhoU Metasolibacillus meyeri	0.14127503	0.7100667
3290	A0AAW9R5F7 PhoU Elongatibacter sediminis	0.13058348	0.6763978
3291	A0AAX3BBI1 PhoU Thermospira aquatica	0.120429054	0.68802696
3292	A0AB35U4M0 PhoU Grylomicrobium aquisgranensis	0.13426006	0.70273966
3293	A0AB39KQC8 PhoU Caulobacter sp.	0.15278177	0.7014875
3294	A0NJJ5 PhoU Oenococcus oeni	0.13612722	0.7118685
3295	A2BLI4 PhoU Hyperthermus butylicus	0.14317769	0.7140677
3296	A3DN16 PhoU Staphylothermus marinus	0.13925014	0.6883462
3297	A3IMM3 PhoU Crocosphaera chwakensis	0.12487175	0.69445354
3298	A4A3L4 PhoU Congregibacter litoralis	0.13336469	0.6891201
3299	A5EXS4 PhoU Dichelobacter nodosus	0.14541928	0.6890926
3300	A6DFF6 PhoU Lentisphaera araneosa	0.12878448	0.70118713
3301	A6GE05 PhoU Plesiocystis pacifica	0.1332837	0.69166684
3302	A8ZSJ6 PhoU Desulfosudis oleivorans	0.12460208	0.69677067
3303	A9U6U5 PhoU Physcomitrium patens	0.14547127	0.70734644
3304	B1MZX8 PhoU Leuconostoc citreum	0.12852302	0.70821244
3305	B2A0K6 PhoU Natranaerobius thermophilus	0.1384855	0.6978552
3306	B3QN31 PhoU Chlorobaculum parvum	0.12091615	0.70391244
3307	B4CY89 PhoU Chthoniobacter flavus	0.13702898	0.6943733
3308	B5RKU3 PhoU Borrelia duttonii	0.15412274	0.7086655
3309	B6IRL8 PhoU Rhodospirillum centenum	0.14206469	0.7021015
3310	B8GKH4 PhoU Methanosphaerula palustris	0.14687335	0.7011761
3311	B8HSX5 PhoU Cyanothece sp.	0.12829886	0.69369614
3312	B8KRT1 PhoU Luminiphilus syltensis	0.13185658	0.6889928
3313	C0QFA7 PhoU Desulforapulum autotrophicum	0.14495417	0.7044779
3314	C5BYS2 PhoU Beutenbergia cavernae	0.13708849	0.7142983
3315	C6LI66 PhoU Marvinbryantia formatexigens	0.1341986	0.7030384
3316	C7D5I1 PhoU Thalassobium sp.	0.14293943	0.70002556
3317	C7R0Z9 PhoU Jonesia denitrificans	0.13522862	0.710611
3318	C8W498 PhoU Desulfofarcimen acetoxidans	0.13769345	0.70440745
3319	C8X0E2 PhoU Desulfohalobium retbaense	0.13162237	0.6943643
3320	C9RGJ6 PhoU Methanocaldococcus vulcanius	0.16793112	0.73221713
3321	D0LQ32 PhoU Haliangium ochraceum	0.13198534	0.6942045
3322	D1AL08 PhoU Sebaldella termitidis	0.13882323	0.6915711
3323	D1B7S8 PhoU Thermanaerovibrio acidaminovorans	0.14316985	0.6952949
